date,period,side,net_vol,big_count,total_count,time,hit,max_win_pct,hrs_to_hit,es_start,es_target,eval_status,hrs_to_max,is_extreme_chase,extreme_price,vol_bucket
2026-03-24,AH,Buy,400,0,1,15:37:19.502000,0.0,0.4772283180520066,,6653.0,6684.75,0,14.37791611111111,False,6680.5,<500
2026-03-24,AH,Buy,386,0,1,16:06:18.952000,0.0,0.4923331328923632,,6652.0,6684.75,0,13.894735555555556,False,6680.5,<500
2026-03-24,AH,Sell,392,0,1,17:05:44.648000,1.0,3.9212000451144777,31.904264444444443,6649.75,6389.0,0,67.90426444444445,False,6573.5,<500
2026-03-24,FirstHour,Buy,2000,4,4,07:07:44.652000,1.0,1.1308623298033282,5.87093,6610.0,6684.75,0,22.870929999999998,False,6653.5,1000-2000
2026-03-24,RTH,Buy,785,1,1,08:25:58.636000,0.0,0.6171213546566322,,6643.75,6684.75,0,21.567045555555556,True,6653.5,500-1000
2026-03-24,RTH,Buy,800,1,1,08:25:29.726000,0.0,0.636055701919458,,6642.5,6684.75,0,21.575076111111112,False,6653.5,500-1000
2026-03-24,RTH,Buy,295,0,1,11:38:58.567000,0.0,0.7308344320964401,,6636.25,6684.75,0,18.35039805555556,False,6653.5,<500
2026-03-25,RTH,Sell,322,0,1,08:16:24.462000,1.0,4.099472494348154,17.726538333333334,6635.0,6363.0,0,103.72653833333334,False,6616.5,<500
2026-03-26,AH,Sell,400,0,1,17:22:42.180000,1.0,2.7896667685723022,10.621616666666666,6542.0,6359.5,0,90.62161666666667,False,6517.0,<500
2026-03-26,AH,Sell,400,0,1,17:22:32.774000,1.0,2.8193765281173593,9.624229444444445,6544.0,6359.5,0,90.62422944444445,False,6517.0,<500
2026-03-26,AH,Sell,368,0,1,17:22:45.910000,1.0,2.7599388379204894,10.620580555555554,6540.0,6359.5,0,90.62058055555556,False,6517.0,<500
2026-03-26,AH,Buy,399,0,1,18:42:33.954000,0.0,0.3130726939523519,,6548.0,6568.5,0,3.2905683333333333,False,6622.0,<500
2026-03-26,AH,Buy,500,1,1,19:00:56.353000,0.0,0.2824427480916031,,6550.0,6568.5,0,2.984346388888889,False,6602.0,<500
2026-03-26,RTH,Sell,500,1,1,09:50:17.408000,1.0,3.1007161359134545,16.16183111111111,6563.0,6359.5,0,98.16183111111111,True,6560.75,<500
2026-03-26,RTH,Sell,500,1,1,11:00:28.125000,1.0,2.7599388379204894,16.9921875,6540.0,6359.5,0,96.9921875,True,6536.0,<500
2026-03-26,RTH,Sell,380,0,1,12:03:38.741000,1.0,2.7450680532191467,15.93923861111111,6539.0,6359.5,0,95.93923861111112,False,6520.25,<500
2026-03-26,RTH,Sell,500,1,1,12:11:36.534000,1.0,2.6333920232718366,17.806518333333333,6531.5,6359.5,0,95.80651833333334,False,6520.25,<500
2026-03-26,RTH,Buy,550,1,1,12:12:14.600000,1.0,0.9989283527250459,0.7959444444444445,6532.0,6597.25,0,0.7959444444444445,False,6622.75,500-1000
2026-03-27,FirstHour,Sell,3000,2,2,06:31:49.329000,1.0,1.971146428020367,3.4696308333333334,6481.0,6353.25,0,82.46963083333333,False,6454.0,>2000
2026-03-27,PM,Sell,4050,4,6,02:01:59.060000,1.0,2.5873965041398344,3.966927777777778,6522.0,6353.25,0,86.96692777777778,False,6508.75,>2000
2026-03-27,RTH,Sell,300,0,1,09:08:26.281000,1.0,1.6829155060352832,2.8593663888888887,6462.0,6353.25,0,79.85936638888889,False,6448.75,<500
2026-03-27,RTH,Sell,1000,1,1,09:07:56.180000,1.0,1.713335396039604,2.8677277777777777,6464.0,6353.25,0,79.86772777777777,False,6448.75,500-1000
2026-03-27,RTH,Sell,500,1,1,09:26:38.849000,1.0,1.576297443841983,2.5558752777777776,6455.0,6353.25,0,79.55587527777779,True,6448.75,<500
2026-03-27,RTH,Sell,600,1,1,10:00:38.409000,1.0,1.5457926545792655,1.9893308333333335,6453.0,6353.25,0,78.98933083333334,False,6427.5,500-1000
2026-03-27,RTH,Buy,347,0,1,11:18:12.187000,1.0,2.551337896701929,64.69661472222222,6428.0,6592.0,0,100.69661472222222,False,6554.75,<500
2026-03-27,RTH,Buy,500,1,1,11:15:21.335000,1.0,2.599221789883268,64.74407361111112,6425.0,6592.0,0,100.7440736111111,False,6554.75,<500
2026-03-27,RTH,Buy,500,1,1,11:20:40.280000,1.0,2.5194401244167963,64.65547777777778,6430.0,6592.0,0,100.65547777777778,False,6554.75,<500
2026-03-27,RTH,Buy,500,1,1,11:29:17.364000,1.0,2.567294227477828,64.51184333333333,6427.0,6592.0,0,100.51184333333333,False,6554.75,<500
2026-03-27,RTH,Buy,500,1,1,11:33:58.083000,1.0,2.5952297575969805,64.43386583333333,6425.25,6592.0,0,100.43386583333334,False,6554.75,<500
2026-03-27,RTH,Buy,500,1,1,11:34:47.238000,1.0,2.5752742550377343,64.42021166666666,6426.5,6592.0,0,100.42021166666666,False,6554.75,<500
2026-03-27,RTH,Buy,475,0,1,11:43:28.527000,1.0,2.5234262607410867,64.27540916666666,6429.75,6592.0,0,100.27540916666666,False,6554.75,<500
2026-03-27,RTH,Buy,484,0,1,11:41:38.462000,1.0,2.567294227477828,64.30598277777777,6427.0,6592.0,0,100.30598277777777,False,6554.75,<500
2026-03-27,RTH,Sell,689,1,1,12:06:04.514000,1.0,0.9471468662301216,51.89874611111111,6414.0,6353.25,0,76.89874611111111,False,6398.25,500-1000
2026-03-30,RTH,Sell,300,0,1,08:35:12.701000,1.0,1.4121115723319237,1.413138611111111,6444.25,6353.25,0,8.41313861111111,False,6406.25,<500
2026-03-30,RTH,Buy,300,0,1,10:16:36.673000,1.0,3.875575677152447,7.723146388888889,6405.5,6653.75,0,47.723146388888885,False,6481.75,<500
2026-03-30,RTH,Sell,500,1,1,10:16:29.201000,1.0,0.8350567760565029,6.725221944444444,6406.75,6353.25,0,6.725221944444444,False,6393.75,<500
2026-03-30,RTH,Sell,395,0,1,10:27:30.784000,0.0,0.73046875,,6400.0,6353.25,0,6.541448888888889,True,6393.75,<500
2026-03-30,RTH,Buy,396,0,1,10:40:36.410000,1.0,3.8999063085571515,7.323219444444445,6404.0,6653.75,0,47.32321944444444,False,6481.75,<500
2026-03-30,RTH,Sell,400,0,1,10:58:35.263000,0.0,0.7227127119306196,,6399.5,6353.25,0,6.023538055555556,True,6393.75,<500
2026-03-30,RTH,Sell,499,0,1,11:46:52.748000,0.0,0.6062265331664581,,6392.0,6353.25,0,5.2186811111111115,False,6381.75,<500
2026-03-30,RTH,Sell,993,1,1,12:59:57.250000,0.0,0.5556642535707298,,6388.75,6353.25,0,4.000763888888889,False,6359.5,500-1000
2026-03-31,FirstHour,Buy,300,0,1,06:42:08.532000,1.0,2.8837604855232133,2.2976300000000003,6467.25,6653.75,0,27.297629999999998,False,6495.0,<500
2026-03-31,PM,Buy,480,0,1,05:18:44.718000,1.0,3.1589147286821704,3.687578333333333,6450.0,6653.75,0,28.687578333333335,False,6470.0,<500
2026-03-31,RTH,Sell,488,0,1,09:48:45.531000,1.0,0.8781011541853598,0.0,6519.75,6462.5,0,0.0,False,6421.5,<500
2026-03-31,RTH,Buy,391,0,1,09:41:29.739000,1.0,1.6149969456322542,12.308405833333333,6548.0,6653.75,0,24.30840583333333,False,6563.5,<500
2026-03-31,RTH,Buy,500,1,1,09:43:25.765000,1.0,1.4175208627062454,13.276176388888889,6560.75,6653.75,0,24.27617638888889,True,6563.5,<500
2026-03-31,RTH,Sell,357,0,1,09:42:19.386000,1.0,1.2303224820418768,0.0,6543.0,6462.5,0,0.0,False,6421.5,<500
2026-03-31,RTH,Buy,474,0,1,09:49:02.180000,1.0,2.0161753995936986,2.1827277777777776,6522.25,6653.75,0,24.182727777777778,False,6563.5,<500
2026-03-31,RTH,Buy,446,0,1,09:40:46.095000,1.0,1.8950995405819298,2.3205291666666668,6530.0,6653.75,0,24.320529166666667,False,6563.5,<500
2026-03-31,RTH,Buy,466,0,1,10:24:05.976000,1.0,1.6149969456322542,11.598339999999999,6548.0,6653.75,0,23.59834,False,6563.5,<500
2026-03-31,RTH,Buy,450,0,1,10:30:42.224000,1.0,1.7470754644850526,5.4882711111111115,6539.5,6653.75,0,23.48827111111111,False,6563.5,<500
2026-03-31,RTH,Sell,362,0,1,10:30:38.853000,0.0,0.5542813455657493,,6540.0,6503.75,0,42.4892075,False,6421.5,<500
2026-04-02,RTH,Sell,399,0,1,08:05:56.858000,0.0,0.6467718143651424,,6609.75,6567.0,0,78.90087277777778,False,6503.75,<500
2026-04-02,RTH,Buy,722,1,1,08:04:41.866000,0.0,0.6649539066042013,,6617.0,6661.0,0,94.9217038888889,False,6644.5,500-1000
2026-04-02,RTH,Buy,900,1,1,08:04:40.078000,0.0,0.6801692865779928,,6616.0,6661.0,0,94.92220055555556,False,6644.5,500-1000
2026-04-02,RTH,Buy,618,1,1,08:11:13.350000,0.0,0.5889459377831471,,6622.0,6661.0,0,94.81295833333334,False,6644.5,500-1000
2026-04-02,RTH,Buy,900,1,1,08:10:57.089000,0.0,0.6345369391146699,,6619.0,6661.0,0,94.81747527777779,False,6644.5,500-1000
2026-04-02,RTH,Sell,400,0,1,08:18:00.201000,0.0,0.7256235827664399,,6615.0,6567.0,0,78.69994416666667,False,6503.75,<500
2026-04-02,RTH,Buy,988,1,1,08:44:13.205000,0.0,0.6649539066042013,,6617.0,6661.0,0,94.2629986111111,False,6644.5,500-1000
2026-04-07,AH,Buy,950,1,1,13:02:21.050000,1.0,3.435071517062732,1.9608194444444444,6659.25,6888.0,0,63.960819444444446,False,6673.5,500-1000
2026-04-07,AH,Buy,481,0,1,13:02:57.656000,1.0,3.4195413085094404,1.9506511111111111,6660.25,6888.0,0,63.950651111111114,False,6673.5,<500
2026-04-07,AH,Buy,456,0,1,15:37:10.184000,1.0,2.0595643799081347,0.3805044444444445,6749.0,6888.0,0,61.38050444444444,False,6793.5,<500
2026-04-07,AH,Buy,498,0,1,15:35:25.995000,1.0,2.2110105356877874,0.0,6739.0,6888.0,0,61.409445833333336,False,6793.5,<500
2026-04-07,AH,Buy,416,0,1,15:35:25.773000,1.0,2.2110105356877874,0.0,6739.0,6888.0,0,61.409507500000004,False,6793.5,<500
2026-04-07,AH,Buy,300,0,1,16:04:27.263000,1.0,1.2941176470588236,39.925760277777776,6800.0,6888.0,0,60.925760277777776,False,6818.75,<500
2026-04-07,PM,Sell,2886,2,5,03:25:26.296000,1.0,1.2062227566511348,1.5760288888888887,6653.0,6572.75,0,4.57602888888889,False,6609.0,>2000
2026-04-07,RTH,Sell,400,0,1,08:01:44.983000,0.0,0.18602885345482156,,6585.0,6572.75,0,0.0,False,6572.75,<500
2026-04-07,RTH,Sell,375,0,1,10:17:58.574000,0.0,0.38130474176985807,,6622.0,6596.75,0,1.7003961111111112,False,6572.75,<500
2026-04-07,RTH,Sell,500,1,1,12:08:26.983000,0.0,0.04924242424242425,,6600.0,6596.75,0,0.0,False,6572.75,<500
2026-04-07,RTH,Buy,500,1,1,12:18:17.804000,1.0,4.04833836858006,0.6950544444444444,6620.0,6888.0,0,64.69505444444444,False,6667.0,<500
2026-04-07,RTH,Buy,732,1,1,12:46:13.065000,1.0,3.5478051713770298,2.2297041666666666,6652.0,6888.0,0,64.22970416666666,False,6667.0,500-1000
2026-04-07,RTH,Buy,400,0,1,12:55:54.212000,1.0,3.571160063153146,2.0682744444444445,6650.5,6888.0,0,64.06827444444444,False,6667.0,<500
2026-04-07,RTH,Buy,349,0,1,12:51:48.099000,1.0,3.594525492555271,2.1366391666666664,6649.0,6888.0,0,64.13663916666667,False,6667.0,<500
2026-04-07,RTH,Sell,301,0,1,12:50:16.271000,0.0,0.7261098570353649,,6645.0,6596.75,0,0.0,False,6572.75,<500
2026-04-07,RTH,Buy,500,1,1,12:56:42.754000,1.0,3.5594813005074237,2.0547905555555555,6651.25,6888.0,0,64.05479055555556,False,6667.0,<500
2026-04-07,RTH,Buy,400,0,1,12:55:00.035000,1.0,3.6101083032490973,2.083323611111111,6648.0,6888.0,0,64.08332361111111,False,6667.0,<500
2026-04-08,RTH,Buy,688,1,1,08:03:40.849000,1.0,1.2345679012345678,24.938653055555555,6804.0,6888.0,0,44.93865305555556,False,6847.25,500-1000
2026-04-08,RTH,Buy,600,1,1,08:11:37.684000,1.0,1.3686534216335542,23.80619888888889,6795.0,6888.0,0,44.806198888888886,False,6847.25,500-1000
2026-04-08,RTH,Sell,387,0,1,08:15:10.757000,0.0,0.4084035468560286,,6794.75,6767.0,0,102.74701194444445,False,6780.0,<500
2026-04-08,RTH,Sell,1327,1,1,09:04:41.511000,1.0,0.7771260997067448,101.9218025,6820.0,6767.0,0,101.9218025,False,6780.0,1000-2000
2026-04-08,RTH,Sell,623,1,1,09:04:41.512000,1.0,0.7771260997067448,101.92180222222223,6820.0,6767.0,0,101.92180222222223,False,6780.0,500-1000
2026-04-08,RTH,Buy,344,0,1,09:22:08.496000,1.0,1.1045466221423068,23.630973333333333,6812.75,6888.0,0,43.63097333333333,False,6847.25,<500
2026-04-08,RTH,Buy,331,0,1,09:22:25.249000,1.0,1.1193892905640987,23.626319722222224,6811.75,6888.0,0,43.62631972222222,False,6847.25,<500
2026-04-09,AH,Sell,522,1,1,13:05:41.723000,1.0,1.3197229310973386,73.90507694444445,6857.5,6767.0,0,73.90507694444445,False,6792.5,500-1000
2026-04-09,AH,Sell,450,0,1,13:05:48.699000,1.0,1.3197229310973386,73.90313916666666,6857.5,6767.0,0,73.90313916666666,False,6792.5,<500
2026-04-09,RTH,Buy,500,1,1,08:46:39.399000,1.0,1.3191551560330337,98.22238916666667,6841.5,6931.75,0,103.22238916666667,False,6853.25,<500
2026-04-09,RTH,Buy,500,1,1,09:09:30.354000,1.0,0.9723233794610342,98.84156833333334,6865.0,6931.75,0,102.84156833333334,True,6872.0,<500
2026-04-09,RTH,Buy,796,1,1,10:00:57.307000,1.0,1.0017485064840448,97.9840813888889,6863.0,6931.75,0,101.9840813888889,False,6876.0,500-1000
2026-04-09,RTH,Sell,425,0,1,11:04:05.466000,1.0,1.2837345003646974,75.931815,6855.0,6767.0,0,75.931815,False,6792.5,<500
2026-04-09,RTH,Buy,800,1,1,11:05:06.978000,1.0,1.0606502405598484,96.91472833333333,6859.0,6931.75,0,100.91472833333333,False,6876.0,500-1000
2026-04-09,RTH,Buy,946,1,1,11:14:08.184000,1.0,1.1196207148067105,96.76439333333333,6855.0,6931.75,0,100.76439333333333,False,6876.0,500-1000
2026-04-10,RTH,Buy,400,0,1,10:15:03.745000,1.0,2.3307557630580686,73.74895972222222,6854.0,7013.75,0,101.74895972222222,False,6888.0,<500
2026-04-13,FirstHour,Buy,4164,3,7,06:59:55.359000,1.0,3.200641586468358,5.001289166666666,6858.0,7077.5,0,59.001289166666666,True,6859.0,>2000
2026-04-13,PM,Buy,2150,2,3,06:13:49.199000,1.0,3.669254430935989,2.7696669444444444,6827.0,7077.5,0,59.769666944444445,False,6859.0,>2000
2026-04-13,RTH,Buy,500,1,1,07:34:42.262000,1.0,3.1705539358600583,4.421593888888888,6860.0,7077.5,0,58.42159388888889,True,6868.25,<500
2026-04-13,RTH,Buy,500,1,1,07:44:40.066000,1.0,3.14048382395803,4.255537222222222,6862.0,7077.5,0,58.25553722222222,True,6868.25,<500
2026-04-13,RTH,Buy,398,0,1,09:50:36.441000,1.0,2.7810049375544583,14.156544166666666,6886.0,7077.5,0,56.15654416666667,True,6890.0,<500
2026-04-13,RTH,Buy,400,0,1,12:25:23.426000,1.0,2.572463768115942,17.57682611111111,6900.0,7077.5,0,53.57682611111111,False,6924.75,<500
