id,date,time,trading_hour,vol,vol_bucket,spot,target,target_move_pct,direction,target_hit,days_to_target,min_hit,days_to_min,max_profit_pct,days_to_max
1247,2025-08-21,14:08:00,AH,45,20-49,320.11,334.4,4.464090468901303,Bullish,1,1.0,1,1.0,58.725656805473115,87
1248,2025-08-21,11:22:01,RTH,25,20-49,320.71,339.66,5.908764927816422,Bullish,1,1.0,1,1.0,58.4287050606467,87
1249,2025-08-21,09:15:58,RTH,3,<10,321.04,344.27,7.2358584600049705,Bullish,1,2.0,1,1.0,58.26585472215299,87
1294,2025-08-22,14:31:08,AH,100,50-100,340.01,316.71,6.852739625305142,Bearish,0,,1,6.0,4.238108848705735,6
1295,2025-08-22,14:30:01,AH,600,500-999,340.01,352.23,3.5940119408252778,Bullish,1,3.0,1,2.0,49.43581071144967,86
1296,2025-08-22,14:26:12,AH,600,500-999,340.01,356.71,4.911620246463336,Bullish,1,10.0,1,2.0,49.43581071144967,86
1297,2025-08-22,14:27:47,AH,50,50-100,340.01,357.09,5.023381665245135,Bullish,1,10.0,1,2.0,49.43581071144967,86
1335,2025-08-25,10:43:42,RTH,1,<10,347.37,319.11,8.135417566283786,Bearish,0,,1,4.0,6.267090968271405,5
1336,2025-08-25,14:14:54,AH,90,50-100,346.6,323.46,6.676283900750156,Bearish,0,,1,4.0,6.058855711622734,5
1337,2025-08-25,13:55:09,AH,75,50-100,346.6,324.22,6.457010963646853,Bearish,0,,1,4.0,6.058855711622734,5
1338,2025-08-25,13:56:40,AH,144,100-499,346.6,327.6,5.481823427582227,Bearish,1,5.0,1,4.0,6.058855711622734,5
1339,2025-08-25,14:13:16,AH,35,20-49,346.6,329.65,4.890363531448369,Bearish,1,5.0,1,4.0,6.058855711622734,5
1340,2025-08-25,08:00:10,RTH,32,20-49,340.83,329.89,3.209811342898219,Bearish,1,5.0,1,5.0,4.468501568666009,5
1341,2025-08-25,14:18:13,AH,52,50-100,346.6,329.93,4.809578765147148,Bearish,1,5.0,1,4.0,6.058855711622734,5
1342,2025-08-25,14:03:27,AH,760,500-999,346.6,330.26,4.714368147720725,Bearish,1,5.0,1,4.0,6.058855711622734,5
1343,2025-08-25,14:31:00,AH,14,10-19,346.6,331.04,4.489324870167341,Bearish,1,5.0,1,4.0,6.058855711622734,5
1344,2025-08-25,15:02:17,AH,16,10-19,346.6,332.44,4.085401038661288,Bearish,1,4.0,1,4.0,6.058855711622734,5
1345,2025-08-25,14:22:00,AH,88,50-100,346.6,359.38,3.6872475476053004,Bullish,1,12.0,1,9.0,46.59454702827466,85
1346,2025-08-25,14:24:04,AH,66,50-100,346.6,364.98,5.302942873629543,Bullish,1,12.0,1,9.0,46.59454702827466,85
1386,2025-08-26,06:34:40,RTH,1,<10,347.99,321.12,7.721486249604875,Bearish,0,,1,3.0,6.4340911797707925,4
1387,2025-08-26,14:04:51,AH,272,100-499,351.67,329.5,6.30420564733984,Bearish,1,4.0,1,2.0,7.413198139302297,4
1388,2025-08-26,14:14:25,AH,52,50-100,351.67,329.8,6.218898399067308,Bearish,1,4.0,1,2.0,7.413198139302297,4
1389,2025-08-26,14:17:08,AH,26,20-49,351.67,329.82,6.2132112491824785,Bearish,1,4.0,1,2.0,7.413198139302297,4
1390,2025-08-26,14:11:45,AH,600,500-999,351.67,331.38,5.769613558165331,Bearish,1,4.0,1,2.0,7.413198139302297,4
1391,2025-08-26,14:05:24,AH,126,100-499,351.67,331.95,5.607529786447529,Bearish,1,3.0,1,2.0,7.413198139302297,4
1392,2025-08-26,14:14:30,AH,28,20-49,351.67,333.2,5.252082918645328,Bearish,1,3.0,1,2.0,7.413198139302297,4
1393,2025-08-26,14:07:51,AH,64,50-100,351.67,336.29,4.373418261438278,Bearish,1,3.0,1,2.0,7.413198139302297,4
1394,2025-08-26,14:11:19,AH,48,20-49,351.67,336.86,4.211334489720477,Bearish,1,3.0,1,2.0,7.413198139302297,4
1395,2025-08-26,14:05:40,AH,48,20-49,351.67,337.31,4.083373617311688,Bearish,1,3.0,1,2.0,7.413198139302297,4
1396,2025-08-26,13:59:13,AH,72,50-100,351.67,340.04,3.3070776580316763,Bearish,1,3.0,1,2.0,7.413198139302297,4
1397,2025-08-26,14:15:09,AH,40,20-49,351.67,363.24,3.2900162083771693,Bullish,1,11.0,1,11.0,44.48110444450763,84
1398,2025-08-26,14:02:55,AH,60,50-100,351.67,366.63,4.253988113856734,Bullish,1,11.0,1,11.0,44.48110444450763,84
1399,2025-08-26,14:12:54,AH,250,100-499,351.67,366.64,4.256831688799149,Bullish,1,11.0,1,11.0,44.48110444450763,84
1400,2025-08-26,14:19:58,AH,84,50-100,351.67,368.7,4.8426081269371775,Bullish,1,11.0,1,11.0,44.48110444450763,84
1401,2025-08-26,14:02:09,AH,20,20-49,351.67,369.66,5.115591321409278,Bullish,1,12.0,1,11.0,44.48110444450763,84
1402,2025-08-26,14:08:24,AH,400,100-499,351.67,370.52,5.3601387664571805,Bullish,1,12.0,1,11.0,44.48110444450763,84
1970,2025-08-27,13:54:43,AH,160,100-499,349.6,323.5,7.465675057208244,Bearish,0,,1,2.0,6.864986812495537,3
1971,2025-08-27,13:44:02,AH,76,50-100,349.6,323.72,7.402745995423339,Bearish,0,,1,2.0,6.864986812495537,3
1972,2025-08-27,13:57:38,AH,288,100-499,349.6,325.69,6.839244851258589,Bearish,1,3.0,1,2.0,6.864986812495537,3
1973,2025-08-27,14:03:19,AH,24,20-49,349.6,326.89,6.495995423340971,Bearish,1,3.0,1,2.0,6.864986812495537,3
1974,2025-08-27,13:57:35,AH,24,20-49,349.6,327.14,6.424485125858134,Bearish,1,3.0,1,2.0,6.864986812495537,3
1975,2025-08-27,14:03:24,AH,153,100-499,349.6,329.91,5.632151029748282,Bearish,1,3.0,1,2.0,6.864986812495537,3
1976,2025-08-27,13:54:59,AH,42,20-49,349.6,330.88,5.354691075514881,Bearish,1,3.0,1,2.0,6.864986812495537,3
1977,2025-08-27,13:54:20,AH,42,20-49,349.6,332.82,4.799771167048063,Bearish,1,2.0,1,2.0,6.864986812495537,3
1978,2025-08-27,13:47:14,AH,416,100-499,349.6,332.86,4.788329519450803,Bearish,1,2.0,1,2.0,6.864986812495537,3
1979,2025-08-27,13:46:49,AH,100,50-100,349.6,334.85,4.219107551487414,Bearish,1,2.0,1,2.0,6.864986812495537,3
1980,2025-08-27,13:54:38,AH,48,20-49,349.6,336.15,3.8472540045766714,Bearish,1,2.0,1,2.0,6.864986812495537,3
1981,2025-08-27,13:43:29,AH,300,100-499,349.6,362.23,3.6127002288329506,Bullish,1,10.0,1,10.0,45.33658466819221,83
2100,2025-08-28,14:29:44,AH,528,500-999,345.98,321.28,7.13914099080873,Bearish,0,,1,1.0,5.890512138413895,2
2101,2025-08-28,15:02:53,AH,95,50-100,345.98,321.56,7.0582114573096755,Bearish,0,,1,1.0,5.890512138413895,2
2102,2025-08-28,14:40:18,AH,319,100-499,345.98,321.69,7.020637031042262,Bearish,0,,1,1.0,5.890512138413895,2
2103,2025-08-28,14:31:39,AH,48,20-49,345.98,324.48,6.214232036533903,Bearish,0,,1,1.0,5.890512138413895,2
2104,2025-08-28,14:33:33,AH,112,100-499,345.98,330.57,4.454014682929656,Bearish,1,2.0,1,1.0,5.890512138413895,2
2105,2025-08-28,14:20:52,AH,40,20-49,345.98,357.62,3.3643563211746303,Bullish,1,6.0,1,6.0,46.85724608358864,82
2106,2025-08-28,14:39:38,AH,100,50-100,345.98,359.72,3.971327822417483,Bullish,1,9.0,1,6.0,46.85724608358864,82
2107,2025-08-28,14:49:23,AH,60,50-100,345.98,360.62,4.231458465807268,Bullish,1,9.0,1,6.0,46.85724608358864,82
2108,2025-08-28,14:53:25,AH,130,100-499,345.98,361.18,4.393317532805361,Bullish,1,9.0,1,6.0,46.85724608358864,82
2109,2025-08-28,06:30:01,RTH,25,20-49,351.0,362.79,3.358974358974365,Bullish,1,9.0,1,9.0,44.75689458689459,82
2110,2025-08-28,14:21:05,AH,25,20-49,345.98,363.36,5.023411757905079,Bullish,1,9.0,1,6.0,46.85724608358864,82
2111,2025-08-28,14:28:08,AH,40,20-49,345.98,369.29,6.737383663795596,Bullish,1,10.0,1,6.0,46.85724608358864,82
2152,2025-08-29,14:01:56,AH,1520,1000-2000,333.86,315.42,5.523273228299287,Bearish,0,,0,,2.4740891081544323,1
2153,2025-08-29,14:23:01,AH,1080,1000-2000,333.86,315.56,5.48133948361589,Bearish,0,,0,,2.4740891081544323,1
2154,2025-08-29,14:08:40,AH,40,20-49,333.86,316.19,5.29263763254059,Bearish,0,,0,,2.4740891081544323,1
2155,2025-08-29,13:59:25,AH,33,20-49,333.86,322.36,3.4445575989935904,Bearish,0,,0,,2.4740891081544323,1
2156,2025-08-29,13:59:17,AH,22,20-49,334.0,323.12,3.257485029940119,Bearish,0,,0,,2.5149682324803515,1
2157,2025-08-29,14:16:16,AH,90,50-100,333.86,349.9,4.8044090337267,Bullish,1,4.0,1,4.0,52.188552087701424,81
2158,2025-08-29,13:56:57,AH,1254,1000-2000,333.86,350.51,4.987120349847234,Bullish,1,4.0,1,4.0,52.188552087701424,81
2278,2025-09-02,14:32:14,AH,19,10-19,329.36,309.07,6.1604323536555805,Bearish,0,,0,,0.2580733040973444,1
2279,2025-09-02,14:57:07,AH,60,50-100,329.36,309.27,6.099708525625465,Bearish,0,,0,,0.2580733040973444,1
2280,2025-09-02,14:03:48,AH,27,20-49,329.36,311.29,5.486397862521251,Bearish,0,,0,,0.2580733040973444,1
2281,2025-09-02,14:48:05,AH,80,50-100,329.36,311.73,5.35280544085499,Bearish,0,,0,,0.2580733040973444,1
2282,2025-09-02,14:14:50,AH,70,50-100,329.36,314.62,4.475346125819774,Bearish,0,,0,,0.2580733040973444,1
2283,2025-09-02,14:07:28,AH,25,20-49,329.36,315.77,4.1261841146465965,Bearish,0,,0,,0.2580733040973444,1
2284,2025-09-02,14:41:55,AH,30,20-49,329.36,316.82,3.8073840174884688,Bearish,0,,0,,0.2580733040973444,1
2285,2025-09-02,14:48:43,AH,45,20-49,329.36,317.06,3.7345154238523226,Bearish,0,,0,,0.2580733040973444,1
2286,2025-09-02,14:45:28,AH,81,50-100,329.36,318.28,3.364100072868606,Bearish,0,,0,,0.2580733040973444,1
2287,2025-09-02,14:08:41,AH,126,100-499,329.36,318.43,3.3185572018460063,Bearish,0,,0,,0.2580733040973444,1
2288,2025-09-02,15:04:25,AH,140,100-499,329.36,341.18,3.588778236580032,Bullish,1,1.0,1,1.0,54.26788316735486,80
2289,2025-09-02,13:51:50,AH,117,100-499,329.36,341.31,3.6282487247996076,Bullish,1,1.0,1,1.0,54.26788316735486,80
2290,2025-09-02,14:09:07,AH,42,20-49,329.36,341.62,3.7223706582462928,Bullish,1,1.0,1,1.0,54.26788316735486,80
2291,2025-09-02,13:55:55,AH,100,50-100,329.36,341.63,3.7254068496477966,Bullish,1,1.0,1,1.0,54.26788316735486,80
2292,2025-09-02,05:55:15,PM,1,<10,327.25,345.33,5.5248281130634025,Bullish,1,3.0,1,1.0,55.26255156608097,80
2293,2025-09-02,14:10:20,AH,108,100-499,329.36,349.34,6.066310420208878,Bullish,1,3.0,1,1.0,54.26788316735486,80
2294,2025-09-02,07:33:11,RTH,1,<10,332.22,349.6,5.231473120221538,Bullish,1,3.0,1,1.0,52.939829028956694,80
2295,2025-09-02,05:55:16,PM,1,<10,327.25,350.33,7.052711993888459,Bullish,1,3.0,1,1.0,55.26255156608097,80
2296,2025-09-02,14:10:40,AH,270,100-499,329.36,350.51,6.421544814185079,Bullish,1,3.0,1,1.0,54.26788316735486,80
2297,2025-09-02,13:57:56,AH,77,50-100,329.36,351.51,6.725163954335674,Bullish,1,3.0,1,1.0,54.26788316735486,80
3169,2025-09-03,14:17:48,AH,378,100-499,334.09,313.79,6.076207010087089,Bearish,0,,0,,0.7812233271489271,1
3170,2025-09-03,14:23:07,AH,18,10-19,334.09,314.37,5.902601095513177,Bearish,0,,0,,0.7812233271489271,1
3171,2025-09-03,14:35:31,AH,63,50-100,334.09,316.55,5.250082313149141,Bearish,0,,0,,0.7812233271489271,1
3172,2025-09-03,14:27:40,AH,180,100-499,334.09,318.37,4.705318926037886,Bearish,0,,0,,0.7812233271489271,1
3173,2025-09-03,14:31:20,AH,160,100-499,334.09,320.36,4.109671046723926,Bearish,0,,0,,0.7812233271489271,1
3174,2025-09-03,14:31:57,AH,30,20-49,334.09,320.43,4.08871860875811,Bearish,0,,0,,0.7812233271489271,1
3175,2025-09-03,14:32:18,AH,74,50-100,334.09,321.51,3.765452422999786,Bearish,0,,0,,0.7812233271489271,1
3176,2025-09-03,14:26:39,AH,1350,1000-2000,334.09,348.52,4.319195426382115,Bullish,1,2.0,1,2.0,52.08377981980904,79
3177,2025-09-03,14:28:15,AH,270,100-499,334.09,349.09,4.489808135532342,Bullish,1,2.0,1,2.0,52.08377981980904,79
3178,2025-09-03,14:22:08,AH,108,100-499,334.09,354.18,6.0133496961896595,Bullish,1,2.0,1,2.0,52.08377981980904,79
3179,2025-09-03,14:18:22,AH,54,50-100,334.09,354.45,6.094166242629236,Bullish,1,2.0,1,2.0,52.08377981980904,79
3349,2025-09-04,13:53:53,AH,900,500-999,338.53,317.7,6.153073582843467,Bearish,0,,0,,0.37810533778394023,147
3350,2025-09-04,14:25:51,AH,76,50-100,338.53,321.56,5.012849673588743,Bearish,0,,0,,0.37810533778394023,147
3351,2025-09-04,13:58:41,AH,234,100-499,338.53,327.44,3.275928278143732,Bearish,0,,0,,0.37810533778394023,147
3352,2025-09-04,13:56:50,AH,20,20-49,338.53,351.43,3.8105928573538637,Bullish,1,1.0,1,1.0,50.089120609694874,78
3353,2025-09-04,13:51:04,AH,72,50-100,338.53,354.74,4.788349629279543,Bullish,1,1.0,1,1.0,50.089120609694874,78
3354,2025-09-04,13:58:50,AH,54,50-100,338.53,355.29,4.950816766608587,Bullish,1,1.0,1,1.0,50.089120609694874,78
3355,2025-09-04,13:52:10,AH,990,500-999,338.53,356.78,5.3909550113727,Bullish,1,2.0,1,1.0,50.089120609694874,78
3789,2025-09-05,13:43:21,AH,100,50-100,350.84,335.42,4.3951658875840725,Bearish,0,,0,,3.87356059742332,146
3790,2025-09-05,13:15:38,AH,5000,>=5000,350.84,337.87,3.6968418652377073,Bearish,0,,0,,3.87356059742332,146
3791,2025-09-05,14:14:15,AH,144,100-499,350.84,369.97,5.452627978565743,Bullish,1,5.0,1,4.0,44.82291072853724,77
3838,2025-09-08,14:01:00,AH,80,50-100,346.4,323.46,6.622401847575057,Bearish,0,,0,,2.641454965357961,145
3839,2025-09-08,14:16:35,AH,60,50-100,346.4,324.22,6.403002309468809,Bearish,0,,0,,2.641454965357961,145
3840,2025-09-08,13:48:22,AH,144,100-499,346.4,327.6,5.427251732101604,Bearish,0,,0,,2.641454965357961,145
3841,2025-09-08,14:25:44,AH,40,20-49,346.4,329.65,4.835450346420324,Bearish,0,,0,,2.641454965357961,145
3842,2025-09-08,13:57:58,AH,40,20-49,346.4,329.93,4.7546189376443335,Bearish,0,,0,,2.641454965357961,145
3843,2025-09-08,14:07:49,AH,3538,2000-4999,346.4,330.77,4.512124711316396,Bearish,0,,0,,2.641454965357961,145
3844,2025-09-08,14:07:47,AH,16,10-19,346.4,331.04,4.434180138568117,Bearish,0,,0,,2.641454965357961,145
3845,2025-09-08,13:54:43,AH,580,500-999,346.4,333.65,3.6807159353348733,Bearish,0,,0,,2.641454965357961,145
3846,2025-09-08,05:56:32,PM,1,<10,354.96,337.05,5.045638945233257,Bearish,0,,1,1.0,4.989294568402068,145
3847,2025-09-08,06:39:04,RTH,5000,>=5000,353.44,337.33,4.558057944771394,Bearish,0,,0,,4.580692621095517,145
3848,2025-09-08,11:34:45,RTH,27,20-49,346.68,357.75,3.1931464174454813,Bullish,1,3.0,1,3.0,46.56071881850698,76
3849,2025-09-08,13:45:12,AH,66,50-100,346.4,359.97,3.917436489607405,Bullish,1,3.0,1,3.0,46.67918591224019,76
3850,2025-09-08,14:04:06,AH,1176,1000-2000,346.4,360.2,3.9838337182448074,Bullish,1,3.0,1,3.0,46.67918591224019,76
3851,2025-09-08,14:05:18,AH,120,100-499,346.4,366.2,5.715935334872983,Bullish,1,3.0,1,3.0,46.67918591224019,76
3852,2025-09-08,14:30:39,AH,176,100-499,346.4,367.84,6.189376443418014,Bullish,1,3.0,1,3.0,46.67918591224019,76
3853,2025-09-08,13:46:51,AH,546,500-999,346.4,368.49,6.3770207852194085,Bullish,1,3.0,1,3.0,46.67918591224019,76
3886,2025-09-09,14:03:47,AH,6,<10,346.97,321.37,7.378159495057216,Bearish,0,,0,,2.801394933279542,144
3887,2025-09-09,13:47:55,AH,272,100-499,346.97,329.5,5.035017436666002,Bearish,0,,0,,2.801394933279542,144
3888,2025-09-09,14:03:25,AH,72,50-100,346.97,329.76,4.960083004294329,Bearish,0,,0,,2.801394933279542,144
3889,2025-09-09,13:54:59,AH,40,20-49,346.97,329.8,4.948554630083297,Bearish,0,,0,,2.801394933279542,144
3890,2025-09-09,13:57:41,AH,20,20-49,346.97,329.82,4.942790442977788,Bearish,0,,0,,2.801394933279542,144
3891,2025-09-09,13:53:05,AH,1080,1000-2000,346.97,331.38,4.493183848747739,Bearish,0,,0,,2.801394933279542,144
3892,2025-09-09,13:47:34,AH,90,50-100,346.97,331.95,4.328904516240608,Bearish,0,,0,,2.801394933279542,144
3893,2025-09-09,13:55:12,AH,40,20-49,346.97,333.2,3.968642822146018,Bearish,0,,0,,2.801394933279542,144
3894,2025-09-09,13:51:54,AH,50,50-100,346.97,357.88,3.144364066057575,Bullish,1,2.0,1,2.0,46.438222324696646,75
3895,2025-09-09,13:46:00,AH,27,20-49,346.97,358.84,3.421045047122214,Bullish,1,2.0,1,2.0,46.438222324696646,75
3896,2025-09-09,13:59:33,AH,135,100-499,346.97,359.62,3.645848344237247,Bullish,1,2.0,1,2.0,46.438222324696646,75
3897,2025-09-09,13:53:31,AH,1188,1000-2000,346.97,359.95,3.740957431478215,Bullish,1,2.0,1,2.0,46.438222324696646,75
3898,2025-09-09,13:57:46,AH,90,50-100,346.97,361.39,4.155978903075182,Bullish,1,2.0,1,2.0,46.438222324696646,75
3899,2025-09-09,13:55:53,AH,36,20-49,346.97,363.24,4.689166210335182,Bullish,1,2.0,1,2.0,46.438222324696646,75
3900,2025-09-09,13:46:29,AH,54,50-100,346.97,366.63,5.666195924719706,Bullish,1,2.0,1,2.0,46.438222324696646,75
3901,2025-09-09,13:54:42,AH,225,100-499,346.97,366.64,5.669078018272461,Bullish,1,2.0,1,2.0,46.438222324696646,75
3902,2025-09-09,13:45:35,AH,18,10-19,346.97,369.66,6.539470271205001,Bullish,1,3.0,1,2.0,46.438222324696646,75
3903,2025-09-09,13:50:34,AH,360,100-499,346.97,370.52,6.787330316742068,Bullish,1,3.0,1,2.0,46.438222324696646,75
3985,2025-09-10,14:12:17,AH,216,100-499,347.79,325.69,6.354409269961765,Bearish,0,,0,,3.0305644210586906,143
3986,2025-09-10,14:25:32,AH,18,10-19,347.79,326.89,6.009373472497781,Bearish,0,,0,,3.0305644210586906,143
3987,2025-09-10,14:16:32,AH,18,10-19,347.79,327.14,5.937491014692784,Bearish,0,,0,,3.0305644210586906,143
3988,2025-09-10,14:24:31,AH,153,100-499,347.79,329.91,5.141033382213403,Bearish,0,,0,,3.0305644210586906,143
3989,2025-09-10,14:08:25,AH,30,20-49,347.79,330.88,4.862129445930022,Bearish,0,,0,,3.0305644210586906,143
3990,2025-09-10,14:07:34,AH,30,20-49,347.79,332.82,4.304321573363244,Bearish,0,,0,,3.0305644210586906,143
3991,2025-09-10,13:52:46,AH,442,100-499,347.79,332.86,4.2928203801144384,Bearish,0,,0,,3.0305644210586906,143
3992,2025-09-10,09:38:26,RTH,1,<10,354.37,334.09,5.722832068177337,Bearish,0,,0,,4.831108728165478,143
3993,2025-09-10,11:43:06,RTH,28,20-49,353.25,334.67,5.259731068648262,Bearish,0,,0,,4.529370134465676,143
3994,2025-09-10,13:50:40,AH,90,50-100,347.79,334.85,3.720636015986658,Bearish,0,,0,,3.0305644210586906,143
3995,2025-09-10,14:08:59,AH,36,20-49,347.79,336.15,3.346847235400685,Bearish,0,,0,,3.0305644210586906,143
3996,2025-09-10,13:44:25,AH,270,100-499,347.79,362.23,4.151930762816641,Bullish,1,1.0,1,1.0,46.09295839443342,74
4047,2025-09-11,14:59:26,AH,44,20-49,368.81,219.06,40.60356281011903,Bearish,0,,0,,8.557251701418075,142
4048,2025-09-11,14:53:08,AH,40,20-49,368.81,224.7,39.07432011062607,Bearish,0,,0,,8.557251701418075,142
4049,2025-09-11,15:03:04,AH,250,100-499,368.81,225.04,38.98213172094032,Bearish,0,,0,,8.557251701418075,142
4050,2025-09-11,14:51:04,AH,80,50-100,368.81,227.07,38.4317128060519,Bearish,0,,0,,8.557251701418075,142
4051,2025-09-11,14:50:22,AH,132,100-499,368.81,227.57,38.29614164474933,Bearish,0,,0,,8.557251701418075,142
4052,2025-09-11,14:58:47,AH,30,20-49,368.81,228.41,38.06838209376102,Bearish,0,,0,,8.557251701418075,142
4053,2025-09-11,14:48:46,AH,100,50-100,368.81,231.6,37.203438084650635,Bearish,0,,0,,8.557251701418075,142
4054,2025-09-11,14:49:00,AH,36,20-49,368.81,233.56,36.67199913234457,Bearish,0,,0,,8.557251701418075,142
4055,2025-09-11,14:49:16,AH,90,50-100,368.81,240.07,34.90686261218514,Bearish,0,,0,,8.557251701418075,142
4056,2025-09-11,14:51:47,AH,96,50-100,368.81,241.96,34.394403622461425,Bearish,0,,0,,8.557251701418075,142
4057,2025-09-11,14:50:28,AH,60,50-100,368.81,243.22,34.05276429597896,Bearish,0,,0,,8.557251701418075,142
4058,2025-09-11,14:48:50,AH,25,20-49,368.81,243.85,33.88194463273773,Bearish,0,,0,,8.557251701418075,142
4059,2025-09-11,14:54:40,AH,1000,1000-2000,368.81,244.07,33.8222933217646,Bearish,0,,0,,8.557251701418075,142
4060,2025-09-11,14:48:24,AH,10,10-19,368.81,244.94,33.58639950109813,Bearish,0,,0,,8.557251701418075,142
4061,2025-09-11,14:48:21,AH,30,20-49,368.81,246.99,33.0305577397576,Bearish,0,,0,,8.557251701418075,142
4062,2025-09-11,14:49:09,AH,12,10-19,368.81,247.81,32.808221035221386,Bearish,0,,0,,8.557251701418075,142
4063,2025-09-11,14:52:22,AH,36,20-49,368.81,248.41,32.645535641658306,Bearish,0,,0,,8.557251701418075,142
4064,2025-09-11,14:47:51,AH,56,50-100,368.81,250.13,32.179170846777474,Bearish,0,,0,,8.557251701418075,142
4065,2025-09-11,14:53:32,AH,24,20-49,368.81,251.38,31.84024294352106,Bearish,0,,0,,8.557251701418075,142
4066,2025-09-11,14:48:17,AH,240,100-499,368.81,251.59,31.783303055773978,Bearish,0,,0,,8.557251701418075,142
4067,2025-09-11,14:48:01,AH,6,<10,368.81,252.84,31.444375152517555,Bearish,0,,0,,8.557251701418075,142
4068,2025-09-11,14:55:14,AH,48,20-49,368.81,253.13,31.36574387896207,Bearish,0,,0,,8.557251701418075,142
4069,2025-09-11,14:51:56,AH,39,20-49,368.81,253.54,31.254575526693962,Bearish,0,,0,,8.557251701418075,142
4070,2025-09-11,14:49:29,AH,660,500-999,368.81,253.69,31.213904178303192,Bearish,0,,0,,8.557251701418075,142
4071,2025-09-11,14:52:52,AH,20,20-49,368.81,255.54,30.712290881483696,Bearish,0,,0,,8.557251701418075,142
4072,2025-09-11,14:48:04,AH,14,10-19,368.81,256.33,30.498088446625637,Bearish,0,,0,,8.557251701418075,142
4073,2025-09-11,14:51:30,AH,120,100-499,368.81,256.91,30.340825899514652,Bearish,0,,0,,8.557251701418075,142
4074,2025-09-11,14:54:17,AH,1540,1000-2000,368.81,257.18,30.267617472411267,Bearish,0,,0,,8.557251701418075,142
4075,2025-09-11,14:51:07,AH,176,100-499,368.81,257.26,30.245926086602857,Bearish,0,,0,,8.557251701418075,142
4076,2025-09-11,14:54:30,AH,44,20-49,368.81,258.33,29.955803801415364,Bearish,0,,0,,8.557251701418075,142
4077,2025-09-11,14:49:19,AH,30,20-49,368.81,258.49,29.91242102979854,Bearish,0,,0,,8.557251701418075,142
4078,2025-09-11,14:58:50,AH,8,<10,368.81,258.51,29.90699818334644,Bearish,0,,0,,8.557251701418075,142
4079,2025-09-11,14:47:48,AH,120,100-499,368.81,259.91,29.527398931699246,Bearish,0,,0,,8.557251701418075,142
4080,2025-09-11,14:56:17,AH,60,50-100,368.81,260.55,29.353867845231964,Bearish,0,,0,,8.557251701418075,142
4081,2025-09-11,14:51:37,AH,6,<10,368.81,260.72,29.30777365038908,Bearish,0,,0,,8.557251701418075,142
4082,2025-09-11,14:59:06,AH,12,10-19,368.81,261.21,29.17491391231258,Bearish,0,,0,,8.557251701418075,142
4083,2025-09-11,14:52:03,AH,380,100-499,368.81,262.29,28.88208020389902,Bearish,0,,0,,8.557251701418075,142
4084,2025-09-11,14:54:24,AH,352,100-499,368.81,262.71,28.768200428404878,Bearish,0,,0,,8.557251701418075,142
4085,2025-09-11,14:50:55,AH,20,20-49,368.81,263.39,28.58382364903338,Bearish,0,,0,,8.557251701418075,142
4086,2025-09-11,14:56:32,AH,100,50-100,368.81,263.65,28.513326645156052,Bearish,0,,0,,8.557251701418075,142
4087,2025-09-11,14:57:04,AH,10,10-19,368.81,263.86,28.456386757408957,Bearish,0,,0,,8.557251701418075,142
4088,2025-09-11,14:51:40,AH,60,50-100,368.81,263.97,28.426561101922392,Bearish,0,,0,,8.557251701418075,142
4089,2025-09-11,14:50:00,AH,960,500-999,368.81,264.01,28.415715409018194,Bearish,0,,0,,8.557251701418075,142
4090,2025-09-11,15:00:23,AH,36,20-49,368.81,264.04,28.40758113934003,Bearish,0,,0,,8.557251701418075,142
4091,2025-09-11,14:50:16,AH,40,20-49,368.81,264.14,28.380466907079533,Bearish,0,,0,,8.557251701418075,142
4092,2025-09-11,14:59:52,AH,360,100-499,368.81,264.17,28.37233263740137,Bearish,0,,0,,8.557251701418075,142
4093,2025-09-11,14:48:40,AH,176,100-499,368.81,264.75,28.215070090290396,Bearish,0,,0,,8.557251701418075,142
4094,2025-09-11,14:52:06,AH,352,100-499,368.81,264.92,28.168975895447517,Bearish,0,,0,,8.557251701418075,142
4095,2025-09-11,14:59:16,AH,22,20-49,368.81,265.61,27.981887692849973,Bearish,0,,0,,8.557251701418075,142
4096,2025-09-11,14:58:34,AH,352,100-499,368.81,265.97,27.884276456712122,Bearish,0,,0,,8.557251701418075,142
4097,2025-09-11,14:48:27,AH,138,100-499,368.81,266.82,27.653805482497766,Bearish,0,,0,,8.557251701418075,142
4098,2025-09-11,14:48:14,AH,32,20-49,368.81,268.02,27.328434695371605,Bearish,0,,0,,8.557251701418075,142
4099,2025-09-11,14:56:54,AH,24,20-49,368.81,268.3,27.252514845042157,Bearish,0,,0,,8.557251701418075,142
4100,2025-09-11,14:49:03,AH,20,20-49,368.81,269.13,27.027466717279903,Bearish,0,,0,,8.557251701418075,142
4101,2025-09-11,14:50:25,AH,200,100-499,368.81,269.38,26.959681136628618,Bearish,0,,0,,8.557251701418075,142
4102,2025-09-11,14:53:41,AH,560,500-999,368.81,269.9,26.818687128873954,Bearish,0,,0,,8.557251701418075,142
